advisor_id,advisor_name,firm_name,firm_type,region,aum_segment,client_type,assigned_rm_id,activity_count,avg_engagement,opp_count,committed_capital,expected_pipeline,engagement_score_norm,aum_score_norm,conv_prob_norm,product_fit_norm,recency_norm,priority_score,priority_tier,recommended_next_action,recommended_asset_class,estimated_commitment_opportunity
A0329,Amanda Wilson,Crown Family Office,Family Office,West,500M-1B,Wealth,RM001,6.0,51.5,2.0,0.0,23250000.0,0.515,0.6,0.125,1.0,0.7637362637362637,0.5559,Low,Re-engagement Campaign,Private Credit,6566569
A0282,Steven Jackson,Frontier Foundation,Institutional Investor,Midwest,500M-1B,Institutional,RM005,3.0,51.666666666666664,6.0,0.0,45500000.0,0.5166666666666666,0.6,0.3,0.75,0.782967032967033,0.5558,Low,Re-engagement Campaign,Private Credit,6565387
A0031,Anthony Sanchez,Harbor Global Markets,Wirehouse,West,100M-500M,Wealth,RM010,57.0,62.07017543859649,2.0,0.0,12500000.0,0.620701754385965,0.4,0.1,1.0,0.9725274725274725,0.5535,Low,Re-engagement Campaign,Private Credit,3922931
A0180,Melissa Brown,Keystone Investment Solutions,Consultant,Southeast,<100M,Institutional,RM008,11.0,74.9090909090909,6.0,0.0,17250000.0,0.749090909090909,0.15,0.2916666666666667,1.0,0.8241758241758241,0.553,Low,Re-engagement Campaign,Real Estate,839869
A0296,Brian Wilson,Sterling Family Wealth,RIA,West,100M-500M,Wealth,RM001,29.0,62.58620689655172,3.0,0.0,19500000.0,0.6258620689655172,0.4,0.06666666666666667,1.0,0.9945054945054945,0.5505,Low,Re-engagement Campaign,Real Estate,3901669
A0142,Emily Perez,Bayview Capital Advisors,RIA,International,<100M,Wealth,RM013,55.0,69.34545454545454,7.0,0.0,14000000.0,0.6934545454545454,0.15,0.2785714285714286,1.0,0.9807692307692307,0.5493,Low,Re-engagement Campaign,Real Estate,834249
A0123,Joshua Thomas,Compass Private Bank,Private Bank,Midwest,100M-500M,Wealth,RM004,8.0,59.0,2.0,0.0,11250000.0,0.59,0.4,0.25,1.0,0.7197802197802198,0.549,Low,Re-engagement Campaign,Infrastructure,3891038
A0278,Sharon Robinson,Evergreen Wealth Management,Wirehouse,Northeast,100M-500M,Wealth,RM011,20.0,61.05,3.0,0.0,20500000.0,0.6104999999999999,0.4,0.1,1.0,0.9560439560439561,0.5488,Low,Re-engagement Campaign,Infrastructure,3889620
A0204,William Thompson,Northstar Private Wealth,Private Bank,Midwest,100M-500M,Wealth,RM004,34.0,50.088235294117645,1.0,0.0,5250000.0,0.5008823529411764,0.4,0.25,1.0,0.978021978021978,0.5481,Low,Re-engagement Campaign,Private Credit,2589772
A0046,Donald Robinson,Crown Wealth Management,RIA,Southwest,<100M,Wealth,RM009,57.0,70.24561403508773,1.0,0.0,5000000.0,0.7024561403508772,0.15,0.25,1.0,0.989010989010989,0.5471,Low,Re-engagement Campaign,Private Credit,830908
A0348,Jennifer Perez,Northstar Global Markets,Wirehouse,Southwest,100M-500M,Wealth,RM003,4.0,51.5,1.0,0.0,2250000.0,0.515,0.4,0.25,1.0,0.9203296703296704,0.5465,Low,Re-engagement Campaign,Infrastructure,2582212
A0131,Jennifer Johnson,Pinnacle Family Wealth,RIA,Northeast,100M-500M,Wealth,RM006,7.0,48.0,4.0,0.0,20000000.0,0.48,0.4,0.4625,1.0,0.5961538461538461,0.5461,Low,Re-engagement Campaign,Infrastructure,2580322
A0300,Jennifer Martin,Coastal Advisors LLC,RIA,Southeast,<100M,Wealth,RM008,10.0,66.5,4.0,0.0,11000000.0,0.665,0.15,0.375,1.0,0.8296703296703296,0.545,Low,Re-engagement Campaign,Private Equity,827719
A0088,Mary Flores,Pinnacle Trust & Banking,Private Bank,Northeast,100M-500M,Wealth,RM014,13.0,44.53846153846154,2.0,0.0,5000000.0,0.4453846153846154,0.4,0.3,1.0,1.0,0.5436,Low,Re-engagement Campaign,Infrastructure,2568510
A0328,Michelle Martin,Ironwood Private Wealth,Private Bank,Northeast,500M-1B,Wealth,RM013,7.0,56.0,1.0,0.0,9750000.0,0.56,0.6,0.1,0.75,0.9285714285714286,0.5434,Low,Re-engagement Campaign,Real Estate,6418912
A0223,Elizabeth Thompson,Granite Capital Advisors,RIA,Southeast,<100M,Wealth,RM008,10.0,63.0,6.0,0.0,10500000.0,0.63,0.15,0.3416666666666666,1.0,0.9807692307692307,0.5429,Low,Re-engagement Campaign,Infrastructure,824529
A0082,James Garcia,Sterling Wealth Partners,RIA,West,<100M,Wealth,RM003,16.0,59.875,2.0,0.0,6000000.0,0.59875,0.15,0.375,1.0,0.9972527472527473,0.5419,Low,Re-engagement Campaign,Private Credit,640119
A0143,Patricia Moore,Frontier Foundation,Institutional Investor,Southwest,<100M,Institutional,RM009,26.0,70.26923076923077,7.0,0.0,19750000.0,0.7026923076923077,0.15,0.22857142857142856,1.0,0.9752747252747253,0.5415,Low,Re-engagement Campaign,Real Estate,822403
A0370,Mary Wilson,Vanguard Wealth Management,RIA,Southwest,<100M,Wealth,RM009,16.0,59.125,5.0,0.0,18500000.0,0.59125,0.15,0.39,1.0,0.9697802197802198,0.5399,Low,Re-engagement Campaign,Private Equity,637757
A0268,Jessica Perez,Halcyon Wealth Partners,RIA,Northeast,100M-500M,Wealth,RM007,9.0,52.888888888888886,6.0,4750000.0,29250000.0,0.5288888888888889,0.4,0.35,0.75,0.9862637362637363,0.5398,Low,Re-engagement Campaign,Private Credit,2550555
A0389,Mary Moore,Beacon Wealth Management,RIA,Midwest,<100M,Wealth,RM004,21.0,55.857142857142854,5.0,2500000.0,15000000.0,0.5585714285714285,0.15,0.47,1.0,0.8956043956043956,0.5386,Low,Re-engagement Campaign,Real Estate,636221
A0168,Ashley Johnson,Sterling Advisors LLC,RIA,International,<100M,Wealth,RM013,12.0,69.25,3.0,0.0,11000000.0,0.6925,0.15,0.2833333333333333,1.0,0.8434065934065934,0.5363,Low,Re-engagement Campaign,Private Credit,814506
A0378,Robert Smith,Granite Capital Advisors,RIA,Southwest,100M-500M,Wealth,RM003,7.0,42.714285714285715,2.0,0.0,10250000.0,0.42714285714285716,0.4,0.5,0.75,0.9532967032967032,0.536,Low,Re-engagement Campaign,Private Credit,2532600
A0083,Kimberly Wilson,Riverstone Advisory Group,Consultant,West,100M-500M,Institutional,RM012,10.0,48.0,5.0,3750000.0,17250000.0,0.48,0.4,0.29,1.0,0.8269230769230769,0.5347,Low,Re-engagement Campaign,Private Credit,2526457
A0014,Daniel Taylor,Trident Wealth Management,RIA,International,<100M,Wealth,RM013,14.0,59.07142857142857,6.0,5000000.0,17000000.0,0.5907142857142857,0.15,0.35,1.0,1.0,0.5347,Low,Re-engagement Campaign,Private Credit,631614
A0315,Margaret Martinez,Cornerstone Investment Solutions,Consultant,Southeast,100M-500M,Institutional,RM016,9.0,50.888888888888886,2.0,0.0,7500000.0,0.5088888888888888,0.4,0.175,1.0,0.9615384615384616,0.5338,Low,Re-engagement Campaign,Real Estate,2522205
A0261,Mary Miller,Ridge Private Wealth,Private Bank,Midwest,<100M,Wealth,RM005,24.0,59.791666666666664,4.0,0.0,12250000.0,0.5979166666666667,0.15,0.3375,1.0,0.967032967032967,0.5311,Low,Re-engagement Campaign,Private Credit,627362
A0269,Charles Davis,Crown Global Markets,Wirehouse,Southeast,500M-1B,Wealth,RM008,1.0,79.0,5.0,7500000.0,104000000.0,0.79,0.6,0.3,0.25,0.4587912087912088,0.5304,Low,Re-engagement Campaign,Private Credit,12083175
A0177,James White,Ridge Private Bank,Private Bank,Northeast,100M-500M,Wealth,RM014,7.0,51.57142857142857,4.0,4500000.0,16000000.0,0.5157142857142857,0.4,0.3125,0.75,0.9862637362637363,0.5283,Low,Re-engagement Campaign,Private Credit,2496218
A0117,Karen Torres,Bayview Trust & Banking,Private Bank,West,100M-500M,Wealth,RM010,28.0,46.607142857142854,3.0,0.0,10750000.0,0.4660714285714285,0.4,0.2333333333333333,1.0,0.9093406593406593,0.5274,Low,Re-engagement Campaign,Real Estate,2491965
A0111,Donna King,Cascade Family Wealth,RIA,International,100M-500M,Wealth,RM006,9.0,44.44444444444444,4.0,0.0,11000000.0,0.4444444444444444,0.4,0.3375,1.0,0.760989010989011,0.5269,Low,Re-engagement Campaign,Private Credit,2489602
A0244,Thomas Kim,Summit Wealth Partners,RIA,Northeast,<100M,Wealth,RM007,8.0,41.625,3.0,750000.0,11000000.0,0.41625,0.15,0.6166666666666667,1.0,0.9120879120879121,0.5269,Low,Re-engagement Campaign,Private Credit,414934
A0356,Edward Robinson,Ridge Private Bank,Private Bank,Midwest,<100M,Wealth,RM002,12.0,71.16666666666667,3.0,0.0,12000000.0,0.7116666666666667,0.15,0.15,1.0,0.9505494505494505,0.5261,Low,Re-engagement Campaign,Private Credit,799014
A0029,Michelle Garcia,Keystone Investment Solutions,Consultant,Southeast,<100M,Institutional,RM002,34.0,68.05882352941177,2.0,0.0,3500000.0,0.6805882352941177,0.15,0.175,1.0,0.9835164835164835,0.525,Low,Re-engagement Campaign,Real Estate,797344
A0258,Steven Sanchez,Heritage Advisors LLC,RIA,Southwest,100M-500M,Wealth,RM009,21.0,60.095238095238095,2.0,0.0,10750000.0,0.6009523809523809,0.4,0.0,1.0,0.9423076923076923,0.5245,Low,Re-engagement Campaign,Private Credit,3717394
A0251,James Nakamura,Frontier Investment Solutions,Consultant,Southeast,100M-500M,Institutional,RM007,21.0,45.666666666666664,3.0,0.0,12000000.0,0.45666666666666667,0.4,0.16666666666666669,1.0,0.9972527472527473,0.5201,Low,Re-engagement Campaign,Real Estate,2457472
A0393,Jeffrey Sullivan,Sterling Wealth Management,RIA,International,500M-1B,Wealth,RM013,5.0,48.8,1.0,0.0,15000000.0,0.488,0.6,0.1,0.75,0.9093406593406593,0.5198,Low,Re-engagement Campaign,Private Credit,6140138
A0002,Amanda Young,Ironwood Private Capital,Family Office,Northeast,500M-1B,Wealth,RM006,4.0,67.5,2.0,0.0,13000000.0,0.675,0.6,0.05,0.5,0.8186813186813187,0.5194,Low,Re-engagement Campaign,Private Equity,9203119
A0025,Mark Allen,Pinnacle Investment Consulting,Consultant,Northeast,<100M,Institutional,RM011,14.0,57.5,4.0,1000000.0,9500000.0,0.575,0.15,0.3,1.0,0.9807692307692307,0.5181,Low,Re-engagement Campaign,Infrastructure,612006
A0181,Emily Murphy,Coastal Trust & Banking,Private Bank,Southwest,100M-500M,Wealth,RM003,26.0,46.61538461538461,2.0,0.0,7750000.0,0.46615384615384614,0.4,0.175,1.0,0.9148351648351648,0.5163,Low,Re-engagement Campaign,Real Estate,2439518
A0108,Laura Jones,Frontier Private Wealth,Private Bank,Southeast,100M-500M,Wealth,RM008,36.0,47.666666666666664,2.0,0.0,10750000.0,0.4766666666666666,0.4,0.125,1.0,0.9697802197802198,0.515,Low,Re-engagement Campaign,Real Estate,2433375
A0388,Donald Harris,Evergreen Investment Solutions,Consultant,West,<100M,Institutional,RM012,22.0,58.27272727272727,8.0,1250000.0,23500000.0,0.5827272727272728,0.15,0.30625,1.0,0.9093406593406593,0.5145,Low,Re-engagement Campaign,Infrastructure,607753
A0274,David Patel,Lighthouse Private Bank,Private Bank,West,100M-500M,Wealth,RM001,8.0,52.5,4.0,0.0,15250000.0,0.525,0.4,0.075,1.0,0.9175824175824175,0.5143,Low,Re-engagement Campaign,Private Credit,2430068
A0134,Deborah Brown,Cedar Family Wealth,RIA,Northeast,<100M,Wealth,RM006,22.0,42.59090909090909,2.0,0.0,7500000.0,0.42590909090909096,0.15,0.5,1.0,0.9587912087912088,0.5112,Low,Re-engagement Campaign,Private Credit,402570
A0304,John Young,Frontier Private Wealth,Private Bank,Southeast,100M-500M,Wealth,RM016,2.0,79.0,6.0,10000000.0,34000000.0,0.79,0.4,0.3416666666666666,0.5,0.2912087912087912,0.5095,Low,Re-engagement Campaign,Private Equity,3611081
A0372,Michael O'Brien,Granite Trust & Banking,Private Bank,International,<100M,Wealth,RM002,12.0,55.25,4.0,2250000.0,7500000.0,0.5525,0.15,0.525,0.75,0.8846153846153846,0.5092,Low,Re-engagement Campaign,Private Credit,601492
A0137,Michael Kim,Pinnacle Wealth Management,RIA,Southeast,100M-500M,Wealth,RM008,20.0,49.1,1.0,0.0,3500000.0,0.491,0.4,0.1,1.0,0.9175824175824175,0.5091,Low,Re-engagement Campaign,Private Credit,2405498
A0326,Kimberly Wilson,Liberty Capital Advisors,RIA,Northeast,100M-500M,Wealth,RM014,49.0,49.326530612244895,2.0,0.0,10000000.0,0.49326530612244895,0.4,0.05,1.0,0.9945054945054945,0.5074,Low,Re-engagement Campaign,Private Credit,2397465
A0085,Kevin King,Frontier Wealth Partners,RIA,International,<100M,Wealth,RM002,10.0,61.1,3.0,0.0,9000000.0,0.611,0.15,0.2,1.0,0.945054945054945,0.5053,Low,Re-engagement Campaign,Real Estate,596886
A0097,Betty Johnson,Beacon Advisors LLC,RIA,Southwest,<100M,Wealth,RM009,23.0,61.21739130434783,2.0,0.0,7500000.0,0.6121739130434782,0.15,0.175,1.0,0.978021978021978,0.504,Low,Re-engagement Campaign,Real Estate,595350
A0010,Sharon Reed,Crescent Wealth Management,RIA,Northeast,100M-500M,Wealth,RM007,4.0,55.75,4.0,7250000.0,17250000.0,0.5575,0.4,0.4,0.5,0.8131868131868132,0.5036,Low,Re-engagement Campaign,Private Equity,3569265
A0391,James Cohen,Sterling Family Office,Family Office,West,100M-500M,Wealth,RM012,25.0,48.12,2.0,0.0,10000000.0,0.48119999999999996,0.4,0.05,1.0,0.9862637362637363,0.503,Low,Re-engagement Campaign,Private Credit,2376675
A0003,Cynthia Wang,Cascade Private Bank,Private Bank,West,100M-500M,Wealth,RM001,17.0,44.11764705882353,2.0,0.0,10000000.0,0.4411764705882353,0.4,0.125,1.0,0.9148351648351648,0.4988,Low,Re-engagement Campaign,Real Estate,2356830
A0126,Melissa Wilson,Heritage Endowment,Institutional Investor,International,100M-500M,Institutional,RM013,4.0,68.5,4.0,0.0,27250000.0,0.685,0.4,0.1125,0.5,0.9532967032967032,0.4983,Low,Re-engagement Campaign,Private Credit,3531701
A0224,Laura Ramirez,Summit Foundation,Institutional Investor,Northeast,<100M,Institutional,RM009,4.0,68.75,2.0,0.0,7500000.0,0.6875,0.15,0.3,0.75,0.7747252747252747,0.4937,Low,Re-engagement Campaign,Private Credit,749807
A0270,John Ramirez,Ridge Wealth Management,Wirehouse,West,<100M,Wealth,RM012,10.0,61.9,2.0,0.0,4000000.0,0.619,0.15,0.175,1.0,0.8489010989010989,0.4931,Low,Re-engagement Campaign,Private Credit,582474
A0047,Ashley O'Brien,Crown Family Wealth,RIA,Northeast,<100M,Wealth,RM011,7.0,54.857142857142854,2.0,0.0,7500000.0,0.5485714285714285,0.15,0.25,1.0,0.9038461538461539,0.4925,Low,Re-engagement Campaign,Private Credit,581766
A0141,Christopher Anderson,Riverstone Trust & Banking,Private Bank,Southwest,<100M,Wealth,RM003,18.0,68.33333333333333,2.0,0.0,7500000.0,0.6833333333333332,0.15,0.0,1.0,1.0,0.4925,Low,Re-engagement Campaign,Real Estate,747984
A0225,Patricia King,Eaglewood Global Markets,Wirehouse,International,<100M,Wealth,RM016,34.0,56.73529411764706,2.0,0.0,10000000.0,0.5673529411764706,0.15,0.175,1.0,0.9917582417582418,0.4919,Low,Re-engagement Campaign,Private Equity,581057
A0166,Anthony King,Eaglewood Private Wealth,Private Bank,International,<100M,Wealth,RM013,17.0,68.17647058823529,4.0,0.0,11000000.0,0.6817647058823529,0.15,0.125,1.0,0.7280219780219781,0.4898,Low,Re-engagement Campaign,Private Credit,743884
A0286,Barbara Rodriguez,Cedar Private Wealth,Private Bank,Southeast,<100M,Wealth,RM008,23.0,60.78260869565217,2.0,0.0,10000000.0,0.6078260869565217,0.15,0.1,1.0,0.9862637362637363,0.4885,Low,Re-engagement Campaign,Real Estate,577041
A0145,Mary Young,Crescent Wealth Partners,RIA,Northeast,<100M,Wealth,RM006,11.0,58.81818181818182,2.0,0.0,5000000.0,0.5881818181818183,0.15,0.175,1.0,0.8901098901098901,0.488,Low,Re-engagement Campaign,Private Credit,576450
A0275,Michael Williams,Heritage Family Wealth,RIA,Midwest,<100M,Wealth,RM005,10.0,48.3,0.0,0.0,0.0,0.483,0.15,0.2849,1.0,0.9642857142857143,0.4858,Low,Re-engagement Campaign,Infrastructure,382568
A0379,Christopher Sullivan,Compass Capital Advisors,RIA,West,<100M,Wealth,RM010,9.0,58.888888888888886,2.0,0.0,3500000.0,0.5888888888888889,0.15,0.125,1.0,0.9203296703296704,0.4812,Low,Re-engagement Campaign,Real Estate,568418
A0322,Nancy Taylor,Beacon Family Wealth,RIA,Northeast,<100M,Wealth,RM006,20.0,60.5,4.0,0.0,15000000.0,0.605,0.15,0.075,1.0,0.967032967032967,0.4807,Low,Re-engagement Campaign,Private Credit,567827
A0128,Ryan Moore,Compass Securities,Wirehouse,International,<100M,Wealth,RM002,14.0,54.857142857142854,5.0,0.0,12750000.0,0.5485714285714285,0.15,0.14,1.0,1.0,0.4801,Low,Re-engagement Campaign,Real Estate,567118
A0279,David Brown,Keystone Advisors LLC,RIA,Southeast,<100M,Wealth,RM008,31.0,45.61290322580645,0.0,0.0,0.0,0.4561290322580645,0.15,0.2768387096774193,1.0,0.9505494505494505,0.4748,Low,Re-engagement Campaign,Private Credit,373905
A0231,Linda Williams,Vanguard Wealth Partners,RIA,Southwest,<100M,Wealth,RM003,19.0,58.0,4.0,0.0,16250000.0,0.58,0.15,0.1,1.0,0.9203296703296704,0.4735,Low,Re-engagement Campaign,Real Estate,559322
A0271,Rebecca Brown,Vanguard Investment Solutions,Consultant,Northeast,<100M,Institutional,RM014,24.0,54.916666666666664,2.0,0.0,7500000.0,0.5491666666666667,0.15,0.125,1.0,0.9587912087912088,0.4731,Low,Re-engagement Campaign,Private Credit,558849
A0359,Emily Wilson,Harbor Capital Advisors,RIA,International,<100M,Wealth,RM013,19.0,44.0,0.0,0.0,0.0,0.44,0.15,0.272,1.0,0.9917582417582418,0.4731,Low,Re-engagement Campaign,Private Credit,372566
A0179,Paul Sanchez,Frontier Global Markets,Wirehouse,International,<100M,Wealth,RM015,4.0,56.75,3.0,0.0,15000000.0,0.5675,0.15,0.33333333333333337,0.75,0.8186813186813187,0.4688,Low,Re-engagement Campaign,Private Credit,553770
A0375,Donald Rodriguez,Summit Capital Advisors,RIA,West,100M-500M,Wealth,RM010,4.0,50.0,3.0,0.0,12500000.0,0.5,0.4,0.15,0.75,0.760989010989011,0.4686,Low,Re-engagement Campaign,Private Credit,2214135
A0191,Steven Taylor,Granite Family Wealth,RIA,Southwest,<100M,Wealth,RM014,13.0,44.23076923076923,3.0,0.0,11000000.0,0.44230769230769235,0.15,0.2833333333333333,1.0,0.9093406593406593,0.4678,Low,Re-engagement Campaign,Private Credit,368392
A0103,Brian King,Coastal Global Markets,Wirehouse,Northeast,<100M,Wealth,RM005,17.0,42.529411764705884,0.0,0.0,0.0,0.4252941176470588,0.15,0.2675882352941176,1.0,0.9642857142857143,0.465,Low,Re-engagement Campaign,Private Equity,366188
A0080,Joseph Walker,Cascade Foundation,Institutional Investor,Northeast,100M-500M,Institutional,RM006,8.0,59.25,5.0,0.0,34500000.0,0.5925,0.4,0.1,0.5,0.9010989010989011,0.4629,Low,Re-engagement Campaign,Infrastructure,3280804
A0242,Jeffrey Gonzalez,Atlas Family Office,Family Office,Northeast,100M-500M,Wealth,RM015,2.0,64.5,5.0,0.0,29500000.0,0.645,0.4,0.4,0.5,0.11538461538461542,0.46,Low,Re-engagement Campaign,Private Credit,3260250
A0189,Thomas Davis,Summit Advisors LLC,RIA,International,<100M,Wealth,RM015,7.0,46.857142857142854,2.0,0.0,7500000.0,0.4685714285714285,0.15,0.25,1.0,0.8104395604395604,0.4591,Low,Re-engagement Campaign,Infrastructure,361541
A0346,Steven Murphy,Harbor Wealth Partners,RIA,Southeast,<100M,Wealth,RM016,7.0,72.0,4.0,0.0,9500000.0,0.72,0.15,0.0875,0.75,0.7472527472527473,0.4582,Low,Re-engagement Campaign,Real Estate,695891
A0381,Ronald Wright,Summit Family Wealth,RIA,Midwest,<100M,Wealth,RM004,12.0,38.833333333333336,4.0,2500000.0,11000000.0,0.38833333333333336,0.15,0.3375,1.0,0.8626373626373627,0.4578,Low,Re-engagement Campaign,Private Credit,360518
A0028,Paul Sullivan,Coastal Wealth Partners,RIA,Northeast,<100M,Wealth,RM011,7.0,62.57142857142857,1.0,0.0,2500000.0,0.6257142857142857,0.15,0.1,0.75,0.9807692307692307,0.4558,Low,Re-engagement Campaign,Real Estate,538414
A0159,Timothy Walker,Ridge Wealth Partners,RIA,Northeast,100M-500M,Wealth,RM014,3.0,50.0,2.0,0.0,8250000.0,0.5,0.4,0.175,0.5,0.9038461538461539,0.4504,Low,Re-engagement Campaign,Private Credit,2128140
A0394,Sharon Chen,Granite Insurance Investments,Institutional Investor,Midwest,<100M,Institutional,RM005,5.0,53.8,3.0,4500000.0,11000000.0,0.5379999999999999,0.15,0.5,0.5,0.7417582417582418,0.4481,Low,Re-engagement Campaign,Infrastructure,529318
A0070,Edward Lee,Cascade Multi-Family Office,Family Office,Midwest,5B+,Wealth,RM004,0.0,20.0,2.0,142000000.0,238000000.0,0.2,0.95,0.75,0.0,0.0,0.4475,Low,Send Private Credit Education Materials,Private Credit,84577500
A0333,David Perez,Compass Wealth Management,RIA,Northeast,<100M,Wealth,RM006,55.0,45.56363636363636,1.0,0.0,2500000.0,0.4556363636363636,0.15,0.1,1.0,0.9615384615384616,0.4403,Low,Re-engagement Campaign,Private Equity,346736
A0109,Elizabeth Goldberg,Summit Wealth Partners,RIA,Southeast,<100M,Wealth,RM008,7.0,62.0,2.0,0.0,3500000.0,0.62,0.15,0.125,0.75,0.7362637362637363,0.4346,Low,Re-engagement Campaign,Real Estate,513371
A0156,Matthew Gonzalez,Trident Trust & Banking,Private Bank,Northeast,<100M,Wealth,RM004,12.0,41.833333333333336,1.0,0.0,2500000.0,0.41833333333333333,0.15,0.1,1.0,0.989010989010989,0.4319,Low,Re-engagement Campaign,Real Estate,340121
A0055,Dorothy Jackson,Frontier Investment Consulting,Consultant,Northeast,<100M,Institutional,RM006,12.0,58.916666666666664,2.0,0.0,6000000.0,0.5891666666666666,0.15,0.05,0.75,0.9230769230769231,0.4291,Low,Re-engagement Campaign,Infrastructure,506874
A0084,Kevin Hernandez,Harbor Insurance Investments,Institutional Investor,West,<100M,Institutional,RM012,10.0,42.8,3.0,0.0,11000000.0,0.428,0.15,0.2,0.75,0.9945054945054945,0.4179,Low,Re-engagement Campaign,Private Credit,329096
A0284,Timothy Robinson,Evergreen Wealth Partners,RIA,Southeast,<100M,Wealth,RM016,1.0,78.0,3.0,0.0,7500000.0,0.78,0.15,0.33333333333333337,0.25,0.13736263736263732,0.3894,Low,Re-engagement Campaign,Private Credit,459979
A0182,Matthew Brown,Keystone Capital Advisors,RIA,Northeast,<100M,Wealth,RM013,12.0,40.333333333333336,2.0,0.0,3500000.0,0.4033333333333334,0.15,0.05,1.0,0.6840659340659341,0.3869,Low,Re-engagement Campaign,Private Credit,304684
A0066,Michael Ramirez,Ridge Foundation,Institutional Investor,Midwest,5B+,Institutional,RM002,0.0,20.0,8.0,452500000.0,1126750000.0,0.2,0.95,0.44375,0.0,0.0,0.3862,Low,Send Private Credit Education Materials,Private Credit,72991800
A0321,Andrew Martin,Ironwood Insurance Investments,Institutional Investor,Northeast,<100M,Institutional,RM014,8.0,39.875,3.0,0.0,15000000.0,0.39875,0.15,0.2,0.75,0.6703296703296704,0.3767,Low,Re-engagement Campaign,Private Credit,296651
A0135,Laura Singh,Liberty Private Bank,Private Bank,Southeast,5B+,Wealth,RM008,0.0,20.0,2.0,0.0,273500000.0,0.2,0.95,0.125,0.0,0.0,0.3225,Low,Send Private Credit Education Materials,Private Credit,60952500
